x,w,wexp(x^2),Hn(x+eps),Hn(x-eps)
H4
0.5246476232752903178840602538347413414135785651694633719018601754437852126251738236361455531722503710077863653240198898787693257297825553048857154768073,0.8049140900055128365060491844806841796354418114228697455415581113484119237909059096354624716353605899022798854402668609729352651181654161633639871811038,1.059964482894969194677000826329028780798124249905704184881977307957971510074028242122815968439373844609618026394588919054003876572422494026696751065378,3.8092e-153,-2.3251e-153
1.6506801238857845558833411111207455437894347069037757070303733233420577987787078173025504890355303329632650569484445875671056871563835178886127500663,0.08131283544724517714303455718988841176333291663832381856534578357804371850461018105201285673391174280583352637187442436018281131469679513789855967369765,1.240225817695815823136021336305148338295711157842398674190477886997811810316546410631224730377120773776629479263340491349290190451398931481281211340514,-1.8599e-152,2.0001e-152
H5
0,0.9453087204829418812256893244486107641586930432652731350473641545882193517818838300666403502605571548886543059329507043553259481950530253880133833117882,0.9453087204829418812256893244486107641586930432652731350473641545882193517818838300666403502605571548886543059329507043553259481950530253880133833117882,-1.3624e-646456991,1.3624e-646456991
0.9585724646138185071127705938929883181860888552581885315861435073024960334291329430216049978274590246086279119202366210994161596276614170449823442022951,0.3936193231522411598284956208520936344548582290546379404568893552712490957906833536382903878703163900966169517753148432125793580861339543621834107550461,0.9865809967514281704937910008931725771400209814804276017780284230455955548620869763098411542713780644345711507752290443518640834883792448185380487032469,1.5605e-152,-1.2134e-152
2.020182870456085632928724088144645147052232147465047392683263162405991380184033204210731765879926476113524974944731217376388968622755061190086342781289,0.01995324205904591320774345859417357486456997737391905612633246236109687061389082201586476536867736516716930707035108994287574424920174424507244444386117,1.181488625535987604500642571034438986924450087213669695944578319323894663395192149302986879531229282138842019781912739915375849838748865298768296560139,-3.2848e-151,1.6435e-151
H6
0.4360774119276165086792159482506249107662566689318268058515491611448032171656217290290433116765577597429984129550558600319072886895699751754160917400476,0.7246295952243925240919147055975671715539500060850461207043435240186517545320458134646001022176828174568771462653895925218287525366139467859860787188096,0.8764013344362305603982885848733078272181436157272326565370409924512687990223646308897936110130280584882891121478426232815958120627180862653998723497943,-9.2009e-153,2.6210e-152
1.335849074013696949714895282970370673972589526125010813994814429198824379497946053728323020745502496791088118445134431689117744446124730165381355113759,0.1570673203228566439163115635083782689123146500357077333048858982128069186653074531204681628864169343661237692711817801263108774126018894473764702784257,0.9355805576311805160307395977718196094346931524485668428160570878477427099201513574616515471905736416090694269835698454174799069297109303416186921549802,1.0412e-151,-2.0013e-151
2.350604973674492222833921987060920846537863827294099092297386527143522663733164041215386513198952701348829600893891826621230175330957114364072287506638,0.004530009905508845640857472564627150932510071940439710097674472694996969098162824102407063265172580885112496275569912684978446483646375067899997857566085,1.136908332674524550232367907131771323435388583278565259335463588769513752405077759821529060242883421221502649494111418804198838546409701310861519985305,-2.3464e-150,1.2365e-150
H7
0,0.8102646175568073267648765638130949407074511799416626871834549896470451586701861400571203002233347041902751193711006037331365270243311646182971856958184,0.8102646175568073267648765638130949407074511799416626871834549896470451586701861400571203002233347041902751193711006037331365270243311646182971856958184,1.9073e-646456990,-1.9073e-646456990
0.8162878828589646630387109590271458167428894003786361568447220334359490704876651166851979497670411666670449175795373314062502221701109129215651607373854,0.4256072526101278005203174666663910354397068210140015258787895391335802729707260237330567364718554248099465643171188544218398156218954534668112136068079,0.8286873032836392623397237094477525636050727905616887383194985978572227758573402763822634268374272214873443015020042792365138023910706821822658317526356,-2.1962e-151,1.2616e-151
1.673551628767471445031801398303594819107810057735408926924217509993713833369034798661254076179380505524273495386169005782953776783526473330079291046259,0.05451558281912703059217856884169512596089991585934649298658684663136944856271119546554645460303904359889348030857739160181477761082837217368425892942669,0.8971846002251840468097580053237845752563431133026384370036124731313871568454461520826640426377817488392026885086957930660740903624266890248755441136175,8.0235e-151,-1.1299e-150
2.651961356835233492447082006516616114438158478625529417203100307147160094901603166805290681869787864194288149496427564789939361417865645998407911881742,9.717812450995191541494242559389596444424012170142016498000143379833414269858014603119871827105122041358075008947374428952196879728033516184814706575604e-4,1.101330729610322349075026606085350688792626208393923939745006341471369494444175012038935385330629644897004301384191526609528097821202055562976337005799,-1.9345e-149,9.5994e-150
H8
0.3811869902073221168547188855836914176318600315196565942804019391314297380183854889698688298235784275475163040161900651028104627506351725395734557766907,0.6611470125582412910304159744958822591684625636703966613943044403684482103391077233387976889342785264377425518275872830219282249316157567298608919098475,0.7645441286517291990713914850625153797906970121607683521403718104984881285203221552708887157262024985961584704704471246581009145343346785819523882591846,3.9887e-151,-1.5598e-151
1.157193712446780194720765779063100243452004759597614018824298435037158025959993751803061204872779137979297675796283291398453710412916763410556250821626,0.2078023258148918795432586202857005575935760268970354867237216853713187630754059062088747610782112573507392636712303392051805932852435720687439509788115,0.792890048386401250905646706509994467069965219102212099444132119335110579976958925027476117943608715865807516306822710426636420520143417590677511226577,-2.8618e-150,1.0970e-150
1.981656756695842925854630639769309568694911634038218595645664931266803097121440396257841291943514497972022542931576078189856853027054978989298954020574,0.01707798300741347545620305643644567818051042485575891588946848278957540593702449435015137358994860050639849735192508088236281800961388266682435181392292,0.8667526065633812222177945178444721007823603317872954259746112511196847573780368122380823001822200967463274998373829191471512027258135894787819776236189,7.1970e-150,-6.6121e-150
2.930637420257244019223502705243599146199448585521638410171381787565020600694777022801225218528478343358707702558416827466553675637531457433977380638567,1.996040722113676192060904525440964562257126380025000994092863971132629439779667896515047668339484132330989613985822236464402063889998358333521522194982e-4,1.071930144247979756464015482868619271058303501108664925165805822302217402520206954468891866665198646491607278633918571558764245423372613144504981027728,-6.8679e-149,1.8679e-148
H9
0,0.7202352156060509571243347233894177250732899377259223886075155463529290299290543467174402668651864037246889949965338699850102462438499241051530539518386,0.7202352156060509571243347233894177250732899377259223886075155463529290299290543467174402668651864037246889949965338699850102462438499241051530539518386,-3.4332e-646456989,3.4332e-646456989
0.7235510187528375733226398645794120947065192122948753356072493363147507864336405371838491024383077339373991644970032781904019637305026355203267144388384,0.4326515590025557501998121129560211174757166790874507353757711770953246596347759853619606906666106133346194212965630587333338418929070216861599955202795,0.7303024527450921536950802953672954096675844739015708489756165836895702500070446573789899172923763370261689304009519435638843247721666905849987171809332,4.1124e-150,-1.7076e-150
1.468553289216667931667015739248627982727791035639301097087834675832654729296932225614371375920651302231236217779265603350044794498458403007899474101636,0.0884745273943765732879751147475663140749061292714197240550137749624879777492987080485644754516628397491164490589978666104222790250057127903521764600795,0.7646081250945503029034745872381362513691303455549498035124679992048925968648358885508813980159284746971229461515631829424105943373955202873143820100877,-1.5786e-149,9.9542e-150
2.266580584531843111802096932837620348551329881425402802096049345124985227075451177360016942848076061300473191604372574269617874626445562839245510095824,0.004943624275536947217224565977633747902769654421181301695541236104311595983731671666305870214502405988981590401918618568309974527540816325979266813651345,0.8417527014786699581342747474402159758030020142007365577694137679429426040201102402109501841697580454223854541095473325552979485787482317949040631257782,1.2008e-148,-9.7701e-149
3.190993201781527607230047795380909124968962122238229442611564150162490638257915304530452575357440644091128307958196473164386914179007600287915627878864,3.960697726326438190458629464254940873729641818060867681993358786689396318255225192415860390327177305145355639480642854685786548369844619458108487172841e-5,1.047003580976682245368653887737520083555657420659860881781769516740439594175639185390694209705354802549001626260594161931576226058390552768827716393086,-8.0362e-148,1.6295e-147
H10
0.3429013272237046087891650255572580312083026586777306282057710390729201819231210156071352030544324806362795867523523141186854748651851330605095259933989,0.6108626337353257987835649904334197132385927292840375456487166373895367691008200576800112107441285793812620465737749260323022858141309634874501137100266,0.6870818539512733626865671842269278445358003008784593778014862314279834216741475606849100062002325561056389192481769312974080094786976922387289176135179,-5.6204e-150,5.3319e-150
1.036610829789513654177491916759209016298256110657215724437232687403640418724387899298030602824390073307085099871942854149584012833300594293533643937629,0.2401386110823146864165232950058613953700424939019273989906605614799431523716931435060024114986569652314817253049905642519509101569915740412223762550749,0.7032963231049061700983417268207985633322335645002417403387319719657600322944920286536203272950380246252170810801622219551131102721564374201924976864242,3.9545e-149,-3.0327e-149
1.756683649299881773451401220106156763295474493738847100087284956096170579609819077127826671146983831464062316151720268345349758609431402978504340549086,0.03387439445548106313616473127758597369816194248186701673971515769977138127781357340291440158444986923331098246666209891193753245418991146692004176593718,0.7414419319435649700820477018891891603635366640119402912629191103040041205993164276972484453223626921872420396060026718279323652448702839889857419188439,-9.2337e-149,9.3701e-149
2.532731674232789796408960797754793480307846508156724945933287413493085938047386534022729232594177164624082473251570251222414256742780880448297501947176,0.001343645746781232692201565585845913869869273278625770364616249802076248381841315520178215223437599277516997371699255173954436180746984083926731431852583,0.8206661264048166145719108799038822949864325378871890825620246294073064171230320464536532443140741782291950091692420452576909599724663011767695935291402,7.0478e-148,-1.1634e-147
3.436159118837737603326725494319121384840678309390177290687176294400236114564951115346862723161884329261132016250061977277556888576876593717475862489119,7.640432855232620629159367859595222108289114735832363195288555128091163348000578369089318599319584541660095014440962972911826802778221743283691910067143e-6,1.025451691365737233020602143999800100720676404177058096089765829726434044859452181852953081694322431650822667920084309236276557016597389049064101067799,-1.5121e-146,9.6537e-147
H11
0,0.6547592869145917792039406576267433864302635797508385350977414057753900272082312242885820607865330942951718136332126090772820420398635673683209581380351,0.6547592869145917792039406576267433864302635797508385350977414057753900272082312242885820607865330942951718136332126090772820420398635673683209581380351,7.5531e-646456988,-7.5531e-646456988
0.6568095668820997650246115753830130641483585458243335092760065461677857463842346593400995347227095042541017799034013973922832679376450366467784786071941,0.4293597523561250284460735986005798163179443743188611113528939362340428845993204019752988610810651897151705627943284096578403396567031810824206582058425,0.6609604194409608834459261175473858607801062968895770509608667753085868925431084230816006205578863472064750011982766078181457393612661632421722540414081,-5.8327e-149,6.4221e-149
1.326557084494932855949734735582688948469423039875487625771405996678492519345236675897744963495286400196972464273989025250482351099017235184710194187437,0.1172278751677085033817886493084315819712885836690422560451082531701942630262421183410755384855056570856506066517407087854976129585434502244334986561499,0.6812118810666699097108737787234738352531598795744923998368913154960705622464250231819795878378782118141657127653021718164079550035550956810799909245606,2.0172e-148,-2.6734e-148
2.025948015825755335165912831212899268507076961252246284210942649551496003832243906458262324171800774875622098602377715437121393202369853856878661298829,0.01191139544491153245038742029158900494487345143354610264190999672094065074966919019543469948211997976969484831194350258329831402152714834646762955754783,0.7219536247283898698045661334599886502367170011676616837754333005837330012978118707501642773573031283322052376112121376163363590170139880889869608339527,-1.0166e-147,1.9264e-147
2.783290099781651770836718701516373622670806536898230965907314944931969597649723967513507850592162665146392650282868548884602662051581154162462136183203,3.468194663233455106434137729401755225442481558159626756293808185825539428148157956960820190783082210307387679262520379409697002399505285240221574006829e-4,0.802516868851030446461778230907366777392305423815869571944170440853741674098470044805146345409491208165666418074361932373067659487998007822105468229529,4.4081e-147,-1.2839e-146
3.66847084655958251845837146485131514928872892851495137772478967544677530959026917989600197266883298246802929228073685236674049710313404882837924397722,1.439560393714258220330883660319426992280608508863842491625095000276373353952235679116908236650768980748469596107729899819075916697435256259208842963478e-6,1.006526786172388409226106405110091932422508832644726462013630887725044247657009356704750551167211560014933631672016918030052493414311783163420406650646,-1.0735e-145,1.6036e-145
H12
0.3142403762543591112766116340953371289721108383227137090312444801921111994083197916062769928133021921388277835673848002294144386398481700151826996718818,0.5701352362624795783471134822748004517362474642305550950180394878132261211030645097315393317942022588514114188906497922567885126118701753883059016423126,0.6293078743694928210357188318513632906953783383754930332822087992935635574630473223684339200942668449011165468840033212012650905716622887662955853431254,1.2987e-148,-1.3063e-148
0.9477883912401637437045781310601365136791537959145449103039072260782020981153278846158970268878368668241466664634900481933025721543588076913585239065278,0.260492310264161129233396139765247533244862963357926620619663998333806955144997716794849484603639759037019172472923288705163104367573845987641121535601,0.6396212320202566006693499162318013187730271988020082676772130625243073471055702827064604644712927414824551876372458680652422727682562899236818900238415,-2.6867e-148,5.0210e-148
1.597682635152604796709662770904576708240286988768717152668888692425366951296233502448726181069297886542147206157362372462707729469816187089976652603455,0.0516079856158839299918734423606130944815510349509519196647644780951500147095946310574680172575976080926584332588905616571185826156865215229299406910745,0.6626627732668713192392551504611003593489807546440110313204225002163595501113755853816103789501366574772556724892969654145649712838383946432821513939077,2.0752e-147,-1.3882e-147
2.27950708050105990018772856942434113503915659321403329660321254537510585364238791794193061348257673162752949814463629348659247537943125944750121586234,0.003905390584629061859994384326195310974150004714085757915277837173804248553546796478092495978467797807294015263249799329125920413099744737327229135025231,0.7052203661122197557556715481998492923710656431374230038378829522388601070721443156554863887701099548541409514626635008621357170752057236341996691853453,-1.4273e-146,1.0907e-146
3.020637025120889771710679375176763646003806598310335307047095859772485405408349785297040061457997515287456762825817429200591373323889508946717022368796,8.573687043587858654569063231532409401897054469197432370024358283767882536618251228806965956432173799056077229379485574189019012348042272497336377951756e-5,0.7866439394633224644915380743541227886372855230251008180788559043582605734961592674587135880521138741902086703773217674748060298053717348963232282436581,6.2383e-146,-1.0756e-145
