x,w,wexp(x^2),Hn(x+eps),Hn(x-eps)
H4
0.52464762327529031788406025383474134,0.80491409000551283650604918448068418,1.0599644828949691946770008263290288,1.0003e-37,-1.4167e-37
1.6506801238857845558833411111207455,0.081312835447245177143034557189888412,1.2402258176958158231360213363051483,-8.0742e-37,7.1351e-37
H5
0,0.94530872048294188122568932444861076,0.94530872048294188122568932444861076,-1.3624e-646456991,1.3624e-646456991
0.95857246461381850711277059389298832,0.39361932315224115982849562085209363,0.98658099675142817049379100089317258,6.0882e-37,-4.8418e-37
2.0201828704560856329287240881446451,0.019953242059045913207743458594173575,1.181488625535987604500642571034439,-9.5235e-36,9.8948e-36
H6
0.43607741192761650867921594825062491,0.72462959522439252409191470559756717,0.87640133443623056039828858487330783,-5.4535e-37,8.4992e-37
1.3358490740136969497148952829703707,0.15706732032285664391631156350837827,0.93558055763118051603073959777181961,7.1228e-36,-4.8649e-36
2.3506049736744922228339219870609208,0.0045300099055088456408574725646271509,1.1369083326745245502323679071317713,-6.4518e-35,7.6658e-35
H7
0,0.81026461755680732676487656381309494,0.81026461755680732676487656381309494,1.9073e-646456990,-1.9073e-646456990
0.81628788285896466303871095902714582,0.42560725261012780052031746666639104,0.82868730328363926233972370944775256,-4.4864e-36,9.1378e-36
1.6735516287674714450318013983035948,0.054515582819127030592178568841695126,0.89718460022518404680975800532378458,3.5230e-35,-4.0905e-35
2.6519613568352334924470820065166161,9.7178124509951915414942425593895964e-4,1.1013307296103223490750266060853507,-3.1244e-34,8.2805e-34
H8
0.38118699020732211685471888558369142,0.66114701255824129103041597449588226,0.76454412865172919907139148506251538,5.5919e-36,-1.6270e-35
1.1571937124467801947207657790631002,0.20780232581489187954325862028570056,0.79289004838640125090564670650999447,-6.9673e-35,8.6311e-35
1.9816567566958429258546306397693096,0.017077983007413475456203056436445678,0.8667526065633812222177945178444721,2.2855e-34,-3.1556e-34
2.9306374202572440192235027052435991,1.9960407221136761920609045254409646e-4,1.0719301442479797564640154828686193,-6.2881e-33,3.7777e-33
H9
0,0.72023521560605095712433472338941773,0.72023521560605095712433472338941773,-3.4332e-646456989,3.4332e-646456989
0.72355101875283757332263986457941209,0.43265155900255575019981211295602112,0.73030245274509215369508029536729541,1.5292e-34,-7.6401e-35
1.468553289216667931667015739248628,0.088474527394376573287975114747566314,0.76460812509455030290347458723813625,-3.7348e-34,6.4074e-34
2.2665805845318431118020969328376203,0.0049436242755369472172245659776337479,0.84175270147866995813427474744021598,4.7692e-33,-3.8120e-33
3.1909932017815276072300477953809091,3.9606977263264381904586294642549409e-5,1.0470035809766822453686538877375201,-4.0744e-32,5.5127e-32
H10
0.34290132722370460878916502555725803,0.61086263373532579878356499043341971,0.68708185395127336268656718422692784,-2.8293e-34,1.4861e-34
1.036610829789513654177491916759209,0.2401386110823146864165232950058614,0.70329632310490617009834172682079856,9.7778e-34,-1.7753e-33
1.7566836492998817734514012201061568,0.033874394455481063136164731277585974,0.74144193194356497008204770188918916,-3.0968e-33,4.2334e-33
2.5327316742327897964089607977547935,0.0013436457467812326922015655858459139,0.8206661264048166145719108799038823,1.9747e-32,-5.3864e-32
3.4361591188377376033267254943191214,7.6404328552326206291593678595952221e-6,1.0254516913657372330206021439998001,-6.5741e-31,3.1876e-31
H11
0,0.65475928691459177920394065762674339,0.65475928691459177920394065762674339,7.5531e-646456988,-7.5531e-646456988
0.65680956688209976502461157538301306,0.42935975235612502844607359860057982,0.66096041944096088344592611754738586,-3.6212e-33,1.2075e-33
1.3265570844949328559497347355826889,0.11722787516770850338178864930843158,0.68121188106666990971087377872347384,1.0254e-32,-8.2278e-33
2.0259480158257553351659128312128993,0.011911395444911532450387420291589005,0.72195362472838986980456613345998865,-4.3773e-32,7.2189e-32
2.7832900997816517708367187015163736,3.4681946632334551064341377294017552e-4,0.80251686885103044646177823090736678,3.8162e-31,-2.9797e-31
3.6684708465595825184583714648513152,1.439560393714258220330883660319427e-6,1.0065267861723884092261064051100919,-4.0451e-30,6.5032e-30
H12
0.31424037625435911127661163409533713,0.57013523626247957834711348227480045,0.62930787436949282103571883185136329,7.4877e-33,-2.7764e-33
0.94778839124016374370457813106013651,0.26049231026416112923339613976524753,0.63962123202025660066934991623180132,-1.4444e-32,1.5926e-32
1.5976826351526047967096627709045767,0.051607985615883929991873442360613094,0.66266277326687131923925515046110036,5.0580e-32,-8.5883e-32
2.2795070805010599001877285694243411,0.003905390584629061859994384326195311,0.70522036611221975575567154819984929,-4.0554e-31,5.8659e-31
3.0206370251208897717106793751767636,8.5736870435878586545690632315324094e-5,0.78664393946332246449153807435412279,4.2065e-30,-2.4895e-30
3.8897248978697819192716427472441918,2.6585516843563016060231140087686794e-7,0.98969904709229809936501326006130991,-6.6169e-29,5.4079e-29
H13
0,0.60439318792116164234209906857853236,0.60439318792116164234209906857853236,-1.9638e-646456986,1.9638e-646456986
0.60576387917106011308053710860178672,0.42161629689854322174689355856796864,0.60852958370332064876443779934080266,7.7062e-32,-4.4661e-32
1.2200550365907484262220552663737409,0.1403233206870234377627922688730652,0.62171605528676340175378927743581217,-1.9931e-31,2.2267e-31
1.8531076516015121420035064431648326,0.02086277529616993921660338050500887,0.64675946331584226320292429852922104,6.0163e-31,-4.9276e-31
2.519735685678237883430409136282723,0.0012074599927193859473092489922367968,0.69061803483784507722916325488133316,-2.6054e-30,6.4927e-30
3.2466089783724099881220511523610083,2.0430360402707073124866943293671479e-5,0.77258082335174749657587729494967941,3.5763e-29,-3.4181e-29
4.1013375961786396411789150800719652,4.8257318500731310883499733234221955e-8,0.97458039563990965527243569551014948,-1.2600e-27,1.6183e-27
H14
0.29174551067256207844611307579938114,0.53640590971209014979492129677557228,0.58406169052199623900075832593066559,-1.6097e-31,1.2454e-31
0.87871378732939941611467931186079607,0.27310560906424660335256918702560547,0.59110666704316242483025610616840494,4.3166e-31,-3.6862e-31
1.4766827311411408705835065442050786,0.068505534223465205538716331236709625,0.60637973912609748720526033435914612,-9.5906e-31,2.2367e-30
2.0951832585077168157349727263032375,0.0078500547264579443104864433460756856,0.63290060647233309082923787100002824,9.4853e-30,-9.3960e-30
2.7484707249854025686249985241464309,3.5509261355192361048366107669065073e-4,0.67770675919239701039779987226006829,-3.6266e-29,5.2510e-29
3.4626569336022705502089173611504324,4.7164843550189167488768895010523721e-6,0.75998708739756608006327615131472375,3.8888e-28,-3.8141e-28
4.3044485704736318126212981003689427,8.6285911681251579453204178342896788e-9,0.96087870302565925653095785627324508,-2.5698e-26,1.0321e-26
H15
0,0.56410030872641753285262579733996353,0.56410030872641753285262579733996353,5.8914e-646456985,-5.8914e-646456985
0.56506958325557574852602033719818887,0.41202868749889862702589107956781032,0.56702115344660392919780206919111449,-2.3353e-30,1.2333e-30
1.1361155852109206663191349055561021,0.15848891579593574688383938495999403,0.57619335028349964973545733730494258,3.4750e-30,-8.0329e-30
1.7199925751864889324158315251525615,0.030780033872546082228681415875780146,0.59302744976420953281296791082744962,-1.3997e-29,1.2116e-29
2.325732486173857745454044794485347,0.0027780688429127758960788704922921349,0.62066260352703713663375428872328204,7.5026e-29,-9.8816e-29
2.9671669279056032484889603635498063,1.0000444123249986812729673617697851e-4,0.6661660051090438365387309834167252,-3.7218e-28,5.4408e-28
3.6699503734044525347292238331156815,1.0591155477110666357752079105501633e-6,0.74860736601690624982715570791663791,2.9498e-27,-5.9536e-27
4.4999907073093915536643805305348242,1.5224758042535170201606266696482662e-9,0.94836897082760518613345549662982512,-3.0449e-25,1.6517e-25
H16
0.27348104613815245215828040196501503,0.50792947901661374191351734179052144,0.54737520503784399928196163481039042,4.6111e-30,-4.4799e-30
0.82295144914465589258245449673394264,0.28064745852853367536946333537965262,0.55244195736745939041573957443504655,-1.0160e-29,1.4300e-29
1.380258539198880796372089669694582,0.083810041398985829415420734900115605,0.56321782908819983771236869526485056,4.3425e-29,-4.6096e-29
1.9517879909162539774346554149598875,0.012880311535509973683464299931172115,0.58124727540086389202624422184292732,-1.1308e-28,1.1528e-28
2.5462021578474813621593287054458941,9.3228400862418052991427730553690153e-4,0.6097369582559972856242997148163131,7.8982e-28,-9.0775e-28
3.1769991619799560268139945592636965,2.711860092537881512018914322435957e-5,0.65575567287611770647059892217748753,-3.3796e-27,6.5738e-27
3.8694479048601226987194240980148124,2.3209808448652106533874942318486089e-7,0.73824562227768135988279045073584003,6.6891e-26,-4.0698e-26
4.6887389393058183646884986487456109,2.6548074740111822447092636605020937e-10,0.93687449288406935747000484934256117,-1.6736e-24,4.6887e-24
H17
0,0.53091793762486356033188310337878921,0.53091793762486356033188310337878921,-2.0031e-646456983,2.0031e-646456983
0.53163300134265473134908655371762809,0.40182646947041195657763508525700514,0.53307065457359727011982494246090734,3.3014e-29,-8.6182e-29
1.0676487257434505536304577379891761,0.17264829767009707921764519621875134,0.53976311390849820960645842925290185,-2.5690e-28,1.0679e-28
1.6129243142212313331128825445363944,0.040920034149756279809499487785388389,0.55177735307816562786952683495206197,4.1360e-28,-3.3344e-28
2.1735028266666208192753790714879429,0.0050673499576275379117006949587871531,0.57073929412445558655536240757281298,-2.8824e-27,1.3634e-27
2.7577629157038887309264034957395328,2.9864328669775304115133664305948734e-4,0.59989273266777376599972299326235269,1.1526e-26,-5.9633e-27
3.3789320911414940833832706928904172,7.1122891400213095835332737621840884e-6,0.64629170021287736039092362663938362,-7.1177e-26,4.2152e-26
4.0619466758754743068924555969826816,4.9770789816307940522786335371470031e-8,0.72874837058710207646140698364500257,1.6040e-24,-1.1055e-24
4.8713451936744030883492765566201138,4.5805789307986333058088928122234744e-11,0.92625413998951471544922732438864358,-5.6955e-23,3.2358e-23
H18
0.25826775051909675925811609871057963,0.48349569472545555287641052214099739,0.51684583648162128226123994224737707,-1.3391e-28,1.9208e-28
0.77668291926741166131665946228385229,0.28480728566997957859560682071267043,0.52063494667606461622155270416928337,5.3204e-28,-3.1745e-28
1.3009208583896173656662655543926106,0.097301747641315429330853723415540076,0.52858944291880088007436124444019359,-1.5288e-27,1.3779e-27
1.8355316042616288922538394440906011,0.01864004238754465192193152219729959,0.54157867866213244558778798431831137,2.3883e-27,-4.2528e-27
2.3862990891666860002645930142399451,0.0018885226302684178943817532542565569,0.56127904554980453874609374028013525,-2.6730e-26,1.4999e-26
2.9613775055316068447786325490618382,9.181126867929403529146754073713004e-5,0.59095300346310813287533524197915386,9.9348e-26,-8.9906e-26
3.5737690684862660795006759937718895,1.8106544810934304095970238591068286e-6,0.63763017200616018749540339983313805,-4.1683e-25,9.3081e-25
4.2481178735681264630234201609020812,1.046720579579208244435596084350982e-8,0.71999338310531414440002154238213224,1.9371e-23,-1.6079e-23
5.0483640088744667683720375788536521,7.828199772115891029251474710119984e-12,0.91639353755191559476628802919531824,-5.5627e-22,7.3999e-22
H19
0,0.50297488827618653084073136109569504,0.50297488827618653084073136109569504,7.6117e-646456982,-7.6117e-646456982
0.5035201634238882093738117650496884,0.39160898861303024450404231362121751,0.50461533135223747529946471434114178,-1.6085e-27,2.8573e-27
1.0103683871343113513685987372614975,0.18363270130699707415614848576575836,0.50967937509826212164087843932641208,4.5606e-27,-8.4825e-27
1.5241706193935330318335485936658853,0.050810386909052067356990811035816557,0.51863319370027291907394449472042302,-1.2131e-26,1.2665e-26
2.0492317098506193757505083866867597,0.0079888667777229902092221149186119416,0.53240236055155118716707961582871453,4.3450e-26,-8.1617e-26
2.5911337897945425649212808411156341,6.7087752140718110619469628210007005e-4,0.55269462096714380760227131185287058,-2.7561e-25,1.5597e-25
3.1578488183476022818431803411990983,2.720919776316162577119410252137365e-5,0.58277952976282963291192290354283935,6.2720e-25,-1.5158e-24
3.762187351964020097514893941035918,4.4882431472231229517944791559376974e-7,0.62965663263682982312646414745919347,-6.4348e-24,1.0251e-23
4.4285328066037794372349853222589335,2.1630510098635547501969307722127599e-9,0.7118818743371243746236584430676088,1.7433e-22,-3.0638e-22
5.2202716905374821646096714250026757,1.3262970944985157518528915438496683e-12,0.90719879609284977015706477934251105,-6.1674e-21,1.3246e-20
H20
0.24534070830090124990383653063361662,0.46224366960061008965032863986120811,0.4909215006667458242795942956083539,3.6529e-27,-2.8463e-27
0.73747372854539435870560514425210423,0.28667550536283412971965970622808792,0.49384338527205292781460899199861133,-2.4538e-26,8.4728e-27
1.2340762153953230078858183469594102,0.10901720602002332001375503353542558,0.49992087133629051726497796393248703,7.2688e-26,-3.4374e-26
1.7385377121165862067808656621364064,0.024810520887463610882164952558940394,0.50967902711745800667286665991982639,-1.4689e-25,7.7534e-26
2.2549740020892755230823333447345651,0.0032437733422378618321832471323537054,0.52408035094855761267655726376684281,5.0994e-25,-7.3140e-25
2.7888060584281304805250337564031854,2.2833863601635396725714591796349554e-4,0.54485174236452000519935905127623519,-2.3117e-24,2.3670e-24
3.3478545673832163269149245229964637,7.8025564785320636941459919996475691e-6,0.57526244285250318213915625373161965,1.7927e-23,-7.3831e-24
3.9447640401156252103756288005244118,1.0860693707692816939995245634471634e-7,0.6222786961914122806493173965692964,-6.7353e-23,1.4718e-22
4.6036824495507442730776752489783476,4.3993409922731805536288514554679282e-10,0.70433296117694240871382040028335196,3.7101e-21,-3.0313e-21
5.3874808900112328620169004106811208,2.2293936455341512925225006160290958e-13,0.89859196145319141642054545482852278,-1.1971e-19,1.7976e-19
H21
0,0.47902370312017764841974415342447147,0.47902370312017764841974415342447147,-3.1969e-646456980,3.1969e-646456980
0.47945070707910757629459810351342116,0.38166907361350209827041664156393746,0.48030768753157882714420218416459465,4.1820e-26,-5.0885e-26
0.96149963441836906427942227135249608,0.19212032406699775612908246073929395,0.48425102094024385936004416629666501,-7.6678e-26,1.8465e-25
1.4489342506507319626572931486768165,0.060179646658912267171664179281184842,0.4911475847113084880592072404746219,5.7055e-25,-3.6332e-25
1.9449629491862538419019167154739942,0.01141406583743438337658450472868749,0.50156204266378933231708477242167132,-5.5352e-25,1.5908e-24
2.4535521245128380020007354061574517,0.001254982041726410545852102357257877,0.51648140749253007950018490632924938,6.1477e-24,-6.7860e-24
2.9799912077045980025377278175276952,7.478398867310061169097859951377277e-5,0.53764372838854401479014150082721525,-2.4642e-23,2.8341e-23
3.5319728771376777391713832826226777,2.1718848980566695828734983686927447e-6,0.56831311918088772259579855766233296,1.0900e-22,-2.0190e-22
4.1219955474918400208169006772766023,2.5712301800593137047755876234452621e-8,0.61542081277973807924875743675883963,-3.5968e-21,2.1180e-21
4.7739923434112194297015095771153416,8.8186112420499515941594953200984008e-11,0.69727965227471396205862291633730834,5.0951e-20,-4.6631e-20
5.550351873264678245229686877101383,3.720365070136049262158575012570201e-14,0.89050765120154277948859771519007933,-2.4252e-18,2.3258e-18
H22
0.23417913993099063509831078268364161,0.4435452264349593014470046381859233,0.46854851129599243011565817717949547,-1.3089e-25,1.5433e-25
0.70368609717000693216644843204601965,0.28697143324690711440102147922149574,0.47085811115553867736765556545147709,4.1893e-25,-9.9943e-25
1.1767139584812444474228252666694402,0.11910236095878246597425244334523906,0.47562942854831241362881049498416059,-2.6329e-24,1.7703e-24
1.6558743732864224954377101097108779,0.031140370884423848300699321548772716,0.48319727961416551875980690740163707,2.7921e-24,-5.8193e-24
2.144233592798534463619642606542287,0.0049783993350516474047413887737700513,0.49415346220971698699283484988645438,-1.4925e-23,2.8149e-23
2.6456374410581727007984272390083349,4.648850508842522441820254931828412e-4,0.50950127910760662824599468303433753,7.9543e-23,-6.1416e-23
3.1652659092021374469871864920585129,2.3655128552510458047353744040972242e-5,0.53098455836044827319072572865518625,-4.1735e-22,2.0754e-22
3.7107015328778049148091775729098524,5.8842875633010057804158511037311812e-7,0.56185913429083061609669235830967331,2.4284e-21,-1.5337e-21
4.2943124805931615157503079405989035,5.9669909860596527172813704153269455e-9,0.60902048296992577461886645135778919,-5.7975e-20,2.0715e-20
4.9398341310601758878702132514204541,1.7443390075479928442831846052882321e-11,0.69066588993079700274308900403226912,9.6759e-19,-4.8780e-19
5.7092013532052637773593430781167542,6.1671834244040488352770303372059639e-15,0.88289052658856880298465031063093302,-4.2543e-17,3.4859e-17
H23
0,0.45819658559321340283627701631905966,0.45819658559321340283627701631905966,1.4706e-646456978,-1.4706e-646456978
0.45853835006810479775788732928363848,0.37214382487756485989763676231341067,0.45922386939797358510760052502548234,-1.2176e-24,3.0061e-24
0.91915146544256376543171923959271293,0.19864489857802259579385448226571243,0.46236666241381477629201374281335934,5.3427e-24,-6.2197e-24
1.3840395856824952373263471711801297,0.068890289429087316988240683164095495,0.46781868968718401209084368986571819,-2.4118e-23,1.5150e-23
1.8556770376713710625150475371808643,0.015207084004484129624512767926238734,0.47594325757507699224356775217363374,3.8337e-23,-4.5241e-23
2.3370162114744557864462350217353463,0.0020695678749606381580738366624235339,0.48735099972071444463386294146844931,-2.6746e-22,1.8565e-22
2.8318037871261569014480614073394669,1.6556169914187439557457106221187559e-4,0.50305592137968871752284551741551587,1.0783e-21,-5.2373e-22
3.3451271599412245724743981458521476,7.2492959180022570395591678830912692e-6,0.52480396170745957584437389936082075,-5.5963e-21,2.0596e-21
3.8844727081061018660724876028762311,1.5553393291457663220117799946228075e-7,0.55584061415767824080219578914328078,3.1045e-20,-2.1223e-20
